dataset_id	url	name	encoding
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-20ce48be3f37463-20240207T062835167	Soil_temperatures_D9.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-5eb3cb03f5c612b-20240207T062835072	Soil_temperatures_B1.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-842075442f1d240-20240207T062835151	Soil_temperatures_C6.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-99ef6a8148a29da-20240207T062835097	Soil_temperatures_B8.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0f9d1ac3ca503c2-20240207T062835133	Soil_temperatures_C2.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-08e03fce701380e-20240207T062835182	Soil_temperatures_E6.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f8f614903513bf8-20240207T062835122	Soil_temperatures_B16.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8cb944c5bc95830-20240229T231253597	Probe_locations_dd.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0558857c9df6c2f-20240207T062835280	Soil_temperatures_G13.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8e6af1a94c6b4a7-20240207T062835057	Soil_temperatures_A6.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6e8558fba44ca73-20240207T062835142	Soil_temperatures_C3.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e65289375e398b5-20240207T062835127	Soil_temperatures_B17.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-60a9480f4370a03-20240207T062835116	Soil_temperatures_B15.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-062950aaeafdc39-20240207T062835084	Soil_temperatures_B5.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cb6cbac8e612253-20240207T062835052	Soil_temperatures_A5.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d887f9418a36c52-20240207T062835268	Soil_temperatures_G10.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1eed603528575aa-20240207T062835110	Soil_temperatures_B12.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4adc05bae081ee9-20240207T062835215	Soil_temperatures_F3.csv	text/csv
ess-dive-447573319e1bd0f-20240311T144306039	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6a0b91671971ef2-20240207T062835274	Soil_temperatures_G12.csv	text/csv
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d4df0f41f7bbffb-20240108T152147466	ModellingResults_ResistivityParameter.zip	application/zip
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-51c1726ce51ff47-20240108T152638057	ModellingResults_3Layer.zip	application/zip
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-70016fed3681d7b-20240130T205245831	FieldData.zip	application/zip
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b64aa9f7c12c76e-20240105T153556057	Locations.csv	text/csv
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-60407adbc396aa1-20240108T152428756	ModellingResults_1Layer.zip	application/zip
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7cda639d0ea8bd9-20240108T152546232	ModellingResults_2Layer.zip	application/zip
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-be919d7d5d42c94-20240130T205332180	Geophysical_and_Environmental_Monitoring_Data_.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-077416a10e35ea3-20240130T205245841	flmd.csv	text/csv
ess-dive-be919d7d5d42c94-20240130T205332180	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-07f3d420b5be127-20240109T185544780	dd.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-33b64ac219c0190-20240328T165700554	ec1_dd.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b2b8e7c8877dc23-20240327T194446122	ec1_soil_greenhouse_gases_L2.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d43220ec3d2f127-20240327T194446127	ec1_soil_oxygen_drawdown_L2.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1c726aeb34fcf6a-20240327T194446125	ec1_sediment_oxygen_drawdown_L2.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-c481cbfe4715471-20240327T194446119	ec1_sediment_greenhouse_gases_L2.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f58575a1e5cf579-20240328T165700558	ec1_flmd.csv	text/csv
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-a6fefcb753673ba-20240507T172413474	Greenhouse_gas_and_dissolved_oxygen_production.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-a6fefcb753673ba-20240507T172413474	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-a331cd8abd3dc6b-20240327T194423167	README.pdf	application/pdf
ess-dive-0e8f765ac10f033-20240612T180705521	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0e8f765ac10f033-20240612T180705521	Aerobic_respiration_controls_on_shale_weathering_.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-0e8f765ac10f033-20240612T180705521	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ec104e661be3e81-20240528T172509986	XRD_data_GCA_Stolze_et_al_2023.csv	text/csv
ess-dive-0e8f765ac10f033-20240612T180705521	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-61c33d8c9287b57-20240528T172509978	v2_20240528_dd.csv	text/csv
ess-dive-0e8f765ac10f033-20240612T180705521	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-5657f19d1110bc0-20240528T172509982	v2_20240528_flmd.csv	text/csv
ess-dive-0e8f765ac10f033-20240612T180705521	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-251a136924ce2cc-20240528T172509968	CO2_data_GCA_Stolze_et_al_2023.csv	text/csv
ess-dive-0e8f765ac10f033-20240612T180705521	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8ec91c03a1c836a-20230623T194045499	Supplementary_data_GCA_Stolze_et_al_2023.xlsx	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ess-dive-44acf4bc56ef7da-20240611T222529048	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-794a0521fd8cddc-20240606T231123130	Site_Locations.kml	application/vnd.google-earth.kml+xml
ess-dive-44acf4bc56ef7da-20240611T222529048	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-5699ba0a92c2e5e-20240606T230726331	Snow_Depth_Predictions_dd.csv	text/csv
ess-dive-44acf4bc56ef7da-20240611T222529048	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-825ea89cb55d293-20240606T230819416	NGA530_flmd.csv	text/csv
ess-dive-44acf4bc56ef7da-20240611T222529048	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-44acf4bc56ef7da-20240611T222529048	Machine_learning_snow_depth_predictions_at_sites.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-44acf4bc56ef7da-20240611T222529048	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-c8d5ba6e3938737-20240606T230946132	NGA530_Snow_Depth_Predictions_Userguide.pdf	application/pdf
ess-dive-44acf4bc56ef7da-20240611T222529048	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3e82969d235c039-20240606T230639818	Snow_Depth_Predictions.csv	text/csv
ess-dive-da2405a4f4483e0-20240611T202727845	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-14095a466fbc741-20240605T200319115	MeasurementLocations_ShrubHeights2021.kml	application/vnd.google-earth.kml+xml
ess-dive-da2405a4f4483e0-20240611T202727845	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-da2405a4f4483e0-20240611T202727845	Shrub_Heights_at_the_Teller_27_and_Kougarok_64.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-da2405a4f4483e0-20240611T202727845	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d7ed486c2d2a03d-20240605T200319123	NGA532_flmd.csv	text/csv
ess-dive-da2405a4f4483e0-20240611T202727845	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0226a864282e6fe-20240605T200319133	NGA532_ShrubHeights2021_UserGuide.pdf	application/pdf
ess-dive-da2405a4f4483e0-20240611T202727845	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-854869b06d63787-20240605T200319130	NGA532_ShrubHeights2021_dd.csv	text/csv
ess-dive-da2405a4f4483e0-20240611T202727845	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b15424a26183548-20240605T200319127	NGA532_ShrubHeights2021.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f3450d628300e92-20240716T133544683	Frost_Tables_NGEE_Areas_B_C_and_D_Utqiagvik.xml	https://eml.ecoinformatics.org/eml-2.2.0
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-2f2906948ab4849-20240715T191936412	BEO_Thaw_Depth_Frost_Table_Area_C_201309_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-da8109e413ddc17-20240715T191936433	BEO_Thaw_Depth_Frost_Table_Area_C_201406_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f8e6af4ee2a24a8-20240715T192054337	BEO_Thaw_Depth_Frost_Table_Area_B_201209_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-81e1a12acad7e19-20240715T191936332	BEO_Thaw_Depth_Frost_Table_Area_C_201306_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ac3df7bef7c196e-20240715T191936318	BEO_Thaw_Depth_Frost_Table_Area_C_201209_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-5a6ff55e06baa70-20240715T191714116	BEO_Thaw_Depth_Frost_Table_Area_D_201307_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f6442d44bdcf559-20240715T191936485	BEO_Thaw_Depth_Frost_Table_Area_C_201407_Late.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-10afd86191d24b3-20240715T191714199	BEO_Thaw_Depth_Frost_Table_Area_D_201407_Late.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-290476b2b17c9f9-20240715T191936519	BEO_Thaw_Depth_Frost_Table_Area_C_201409_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b35b51d4ed2e17f-20240715T191936503	BEO_Thaw_Depth_Frost_Table_Area_C_201407_Late_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-64c84a779a374e6-20240715T191936347	BEO_Thaw_Depth_Frost_Table_Area_C_201306_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1f4be689186b375-20240715T191714018	BEO_Thaw_Depth_Frost_Table_Area_D_201209_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-f7f0db590e2cc03-20240715T192054441	BEO_Thaw_Depth_Frost_Table_Area_B_201406_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1d1d7c9dd3e4613-20240715T191714236	BEO_Thaw_Depth_Frost_Table_Area_D_infomation_LiDAR_DEM.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b4d0be89e962cc9-20240715T191714046	BEO_Thaw_Depth_Frost_Table_Area_D_201209_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d3020ac3603890b-20240715T191936495	BEO_Thaw_Depth_Frost_Table_Area_C_201407_Late_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6eec79809c3c871-20240715T192054428	BEO_Thaw_Depth_Frost_Table_Area_B_201307_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7cff7a39c50d29a-20240715T191714212	BEO_Thaw_Depth_Frost_Table_Area_D_201407_Late_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cd05c44c2299ecc-20240715T192054574	BEO_Thaw_Depth_Frost_Table_Area_B_infomation_LiDAR_DEM.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ca1997a924a6580-20240715T191936460	BEO_Thaw_Depth_Frost_Table_Area_C_201407_Early_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-57f61f1713b3b88-20240715T191936386	BEO_Thaw_Depth_Frost_Table_Area_C_201307_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-814f0f8a215faa6-20240715T192054455	BEO_Thaw_Depth_Frost_Table_Area_B_201406_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e065f0fb05f541a-20240715T191936526	BEO_Thaw_Depth_Frost_Table_Area_C_infomation_LiDAR_DEM.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3e434851e7f66a1-20240715T191714186	BEO_Thaw_Depth_Frost_Table_Area_D_201407_Early_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-6dec7a3024471ef-20240715T191714173	BEO_Thaw_Depth_Frost_Table_Area_D_201407_Early_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4f8b0c87707b100-20240715T191936473	BEO_Thaw_Depth_Frost_Table_Area_C_201407_Early_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-10b37c92d95af4b-20240715T191936444	BEO_Thaw_Depth_Frost_Table_Area_C_201407_Early.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-5ee0aad20683155-20240715T192054546	BEO_Thaw_Depth_Frost_Table_Area_B_201409_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-0a7c97e676192f4-20240715T191714131	BEO_Thaw_Depth_Frost_Table_Area_D_201406_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-21d88f560499218-20240715T192054560	BEO_Thaw_Depth_Frost_Table_Area_B_201409_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-49479f39bcaa2e6-20240715T191936510	BEO_Thaw_Depth_Frost_Table_Area_C_201409_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8ff8eb6349d95b4-20240715T192054518	BEO_Thaw_Depth_Frost_Table_Area_B_201407_Late_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-1e94056e91e0e55-20240715T191936368	BEO_Thaw_Depth_Frost_Table_Area_C_201307_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-fcfd2da3bc7783c-20240606T205632412	BEO_Thaw_Depth_Frost_Table_Area_D_201307.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8d8ab77292befe1-20240606T205615573	BEO_Thaw_Depth_Frost_Table_Area_C_201406.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cc9f2ba9efd8ced-20240606T205615505	BEO_Thaw_Depth_Frost_Table_Area_C_201306.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-8d1328b8ea43c2d-20240606T205615479	BEO_Thaw_Depth_Frost_Table_Area_C_201209.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b9befa4ecb2c21d-20240606T205703744	BEO_Thaw_Depth_Frost_Table_dd.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-137227632f9b3a5-20240606T205558119	BEO_Thaw_Depth_Frost_Table_Area_B_201409.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-05afd34f61d29e4-20240606T205632381	BEO_Thaw_Depth_Frost_Table_Area_D_201306.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d9e75d2d8f955f1-20240606T205615529	BEO_Thaw_Depth_Frost_Table_Area_C_201307.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-a5b84d7cc1313c8-20240606T205558050	BEO_Thaw_Depth_Frost_Table_Area_B_201306.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d53d2798f1bf53a-20240606T205558064	BEO_Thaw_Depth_Frost_Table_Area_B_201307.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-ab27331c61886b4-20240607T003718003	BEO_Thaw_Depth_Frost_Table_Area_B_infomation.txt	text/plain
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b4472d20bd6703a-20240607T003727564	BEO_Thaw_Depth_Frost_Table_Area_C_infomation.txt	text/plain
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-85570633fd4cb0b-20240715T191714225	BEO_Thaw_Depth_Frost_Table_Area_D_201407_Late_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-cdfc964f24bddbb-20240715T191714158	BEO_Thaw_Depth_Frost_Table_Area_D_201407_Early.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e728b79e10d7b6f-20240715T191450758	BEO_Thaw_Depth_Frost_Table_flmd.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-18b3c8e874011ca-20240715T191936401	BEO_Thaw_Depth_Frost_Table_Area_C_201309_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-2ca748fd22c3d23-20240715T192054504	BEO_Thaw_Depth_Frost_Table_Area_B_201407_Late.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4de62d9b07eea2e-20240715T191936422	BEO_Thaw_Depth_Frost_Table_Area_C_201406_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-bf44a554125f4db-20240715T191714085	BEO_Thaw_Depth_Frost_Table_Area_D_201306_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-e18539ae63735e2-20240715T191714101	BEO_Thaw_Depth_Frost_Table_Area_D_201307_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3e05d73cdb29f9b-20240715T191714145	BEO_Thaw_Depth_Frost_Table_Area_D_201406_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-acf8cd4209657ef-20240715T191714066	BEO_Thaw_Depth_Frost_Table_Area_D_201306_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-4a243c267d76df3-20240606T205713883	BEO_Thaw_Depth_Frost_Table_Original_Files.zip	application/zip
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-fdef259723be288-20240606T205632344	BEO_Thaw_Depth_Frost_Table_Area_D_201209.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-16bd994e00c0c17-20240606T205615550	BEO_Thaw_Depth_Frost_Table_Area_C_201309.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-3a75cd05d608ecf-20240606T205615641	BEO_Thaw_Depth_Frost_Table_Area_C_201409.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-69cfd38b0394021-20240606T205558028	BEO_Thaw_Depth_Frost_Table_Area_B_201209.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-9c9808cf507491f-20240606T205632443	BEO_Thaw_Depth_Frost_Table_Area_D_201406.csv	text/csv
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7c1bee578a044b4-20240607T003741179	BEO_Thaw_Depth_Frost_Table_Area_D_infomation.txt	text/plain
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-061a089150ce883-20240715T192054386	BEO_Thaw_Depth_Frost_Table_Area_B_201306_3Dgraphic.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-2335b82b7799792-20240715T192054533	BEO_Thaw_Depth_Frost_Table_Area_B_201407_Late_Gridpoints.jpg	image/jpeg
ess-dive-f3450d628300e92-20240716T133544683	https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-d2c68f8ab91622e-20240715T192054478	BEO_Thaw_Depth_Frost_Table_Area_B_201407_Early_3Dgraphic.jpg	image/jpeg
